customer_id,stock_code,similarity_score,rank,match_reason
12847,21733,0.781478,1,"{""co_purchased_with"": ""22577"", ""source"": ""동시구매"", ""segment_support"": 0.033482}"
12847,21098,0.762898,2,"{""co_purchased_with"": ""22187"", ""source"": ""동시구매"", ""segment_support"": 0.020089}"
12847,21034,0.752783,3,"{""co_purchased_with"": ""22197"", ""source"": ""동시구매"", ""segment_support"": 0.102679}"
12848,90175A,0.677457,1,"{""co_purchased_with"": ""90010E"", ""source"": ""동시구매"", ""segment_support"": 0.001808}"
12848,21429,0.672456,2,"{""co_purchased_with"": ""20983"", ""source"": ""동시구매"", ""segment_support"": 0.032098}"
12848,82483,0.667606,3,"{""co_purchased_with"": ""82494L"", ""source"": ""동시구매"", ""segment_support"": 0.025316}"
12849,22189,0.800982,1,"{""co_purchased_with"": ""22188"", ""source"": ""동시구매"", ""segment_support"": 0.192668}"
12849,21385,0.785574,2,"{""co_purchased_with"": ""22294"", ""source"": ""동시구매"", ""segment_support"": 0.105304}"
12849,84836,0.782049,3,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.218409}"
12850,21929,0.971169,1,"{""co_purchased_with"": ""21928"", ""source"": ""동시구매"", ""segment_support"": 0.028029}"
12850,85099F,0.964474,2,"{""co_purchased_with"": ""21928"", ""source"": ""동시구매"", ""segment_support"": 0.037975}"
12850,85099C,0.950835,3,"{""co_purchased_with"": ""22411"", ""source"": ""동시구매"", ""segment_support"": 0.03481}"
12851,22139,0.806898,1,"{""co_purchased_with"": ""22623"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12851,22558,0.790789,2,"{""co_purchased_with"": ""22666"", ""source"": ""동시구매"", ""segment_support"": 0.042043}"
12851,22993,0.787955,3,"{""co_purchased_with"": ""22666"", ""source"": ""동시구매"", ""segment_support"": 0.030741}"
12852,21212,0.873086,1,"{""co_purchased_with"": ""21975"", ""source"": ""동시구매"", ""segment_support"": 0.100814}"
12852,21977,0.850136,2,"{""co_purchased_with"": ""21975"", ""source"": ""동시구매"", ""segment_support"": 0.068716}"
12852,84991,0.835281,3,"{""co_purchased_with"": ""21975"", ""source"": ""동시구매"", ""segment_support"": 0.061935}"
12853,85123A,0.841749,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.337589}"
12853,20914,0.81856,2,"{""co_purchased_with"": ""22666"", ""source"": ""동시구매"", ""segment_support"": 0.137589}"
12853,22507,0.810011,3,"{""co_purchased_with"": ""22505"", ""source"": ""동시구매"", ""segment_support"": 0.100709}"
12854,22487,0.784591,1,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
12854,21390,0.777103,2,"{""co_purchased_with"": ""22297"", ""source"": ""동시구매"", ""segment_support"": 0.065248}"
12854,22488,0.772165,3,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.121986}"
12855,22189,0.813855,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.101329}"
12855,22487,0.796676,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
12855,21754,0.793771,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.134551}"
12856,21034,0.840191,1,"{""co_purchased_with"": ""22197"", ""source"": ""동시구매"", ""segment_support"": 0.210608}"
12856,22139,0.833247,2,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12856,23344,0.812095,3,"{""co_purchased_with"": ""23203"", ""source"": ""동시구매"", ""segment_support"": 0.191888}"
12857,84836,0.817943,1,"{""co_purchased_with"": ""84970S"", ""source"": ""동시구매"", ""segment_support"": 0.106312}"
12857,22487,0.816278,2,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
12857,22457,0.808478,3,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.124585}"
12858,84884A,0.72914,1,"{""co_purchased_with"": ""22465"", ""source"": ""동시구매"", ""segment_support"": 0.00859}"
12858,22415,0.727391,2,"{""co_purchased_with"": ""21613"", ""source"": ""동시구매"", ""segment_support"": 0.007233}"
12858,72741,0.721537,3,"{""co_purchased_with"": ""22465"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
12859,20725,0.779678,1,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.05651}"
12859,22384,0.774121,2,"{""co_purchased_with"": ""22386"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
12859,22385,0.770983,3,"{""co_purchased_with"": ""22386"", ""source"": ""동시구매"", ""segment_support"": 0.022604}"
12860,84691,0.725708,1,"{""co_purchased_with"": ""20672"", ""source"": ""동시구매"", ""segment_support"": 0.005877}"
12860,21431,0.71481,2,"{""co_purchased_with"": ""20672"", ""source"": ""동시구매"", ""segment_support"": 0.005425}"
12860,20976,0.711512,3,"{""co_purchased_with"": ""85040B"", ""source"": ""동시구매"", ""segment_support"": 0.002712}"
12861,22487,0.774813,1,"{""co_purchased_with"": ""22464"", ""source"": ""동시구매"", ""segment_support"": 0.054702}"
12861,84880,0.748674,2,"{""co_purchased_with"": ""22283"", ""source"": ""동시구매"", ""segment_support"": 0.011302}"
12861,21340,0.746696,3,"{""co_purchased_with"": ""22464"", ""source"": ""동시구매"", ""segment_support"": 0.0217}"
12862,22487,0.753996,1,"{""co_purchased_with"": ""22485"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
12862,22508,0.749444,2,"{""co_purchased_with"": ""22470"", ""source"": ""동시구매"", ""segment_support"": 0.071429}"
12862,22168,0.745085,3,"{""co_purchased_with"": ""84840"", ""source"": ""동시구매"", ""segment_support"": 0.046512}"
12863,47559B,0.78049,1,"{""co_purchased_with"": ""21231"", ""source"": ""동시구매"", ""segment_support"": 0.120125}"
12863,21843,0.772169,2,"{""co_purchased_with"": ""22061"", ""source"": ""동시구매"", ""segment_support"": 0.212168}"
12863,84987,0.766443,3,"{""co_purchased_with"": ""47567B"", ""source"": ""동시구매"", ""segment_support"": 0.133385}"
12864,15034,0.76327,1,"{""co_purchased_with"": ""15036"", ""source"": ""동시구매"", ""segment_support"": 0.007685}"
12864,17003,0.746346,2,"{""co_purchased_with"": ""15036"", ""source"": ""동시구매"", ""segment_support"": 0.018535}"
12864,15044D,0.707909,3,"{""co_purchased_with"": ""15039"", ""source"": ""동시구매"", ""segment_support"": 0.00859}"
12865,22139,0.811509,1,"{""co_purchased_with"": ""22367"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12865,22507,0.808547,2,"{""co_purchased_with"": ""22505"", ""source"": ""동시구매"", ""segment_support"": 0.033002}"
12865,20914,0.805031,3,"{""co_purchased_with"": ""22667"", ""source"": ""동시구매"", ""segment_support"": 0.058318}"
12866,20750,0.814674,1,"{""co_purchased_with"": ""20665"", ""source"": ""동시구매"", ""segment_support"": 0.077243}"
12866,22326,0.789729,2,"{""co_purchased_with"": ""22352"", ""source"": ""동시구매"", ""segment_support"": 0.04485}"
12866,22328,0.781446,3,"{""co_purchased_with"": ""22352"", ""source"": ""동시구매"", ""segment_support"": 0.039867}"
12867,22621,0.753123,1,"{""co_purchased_with"": ""22620"", ""source"": ""동시구매"", ""segment_support"": 0.181747}"
12867,21918,0.748984,2,"{""co_purchased_with"": ""21791"", ""source"": ""동시구매"", ""segment_support"": 0.148986}"
12867,22556,0.735445,3,"{""co_purchased_with"": ""22557"", ""source"": ""동시구매"", ""segment_support"": 0.216849}"
12868,21733,0.817441,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.178723}"
12868,22487,0.814254,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.131915}"
12868,84836,0.806773,3,"{""co_purchased_with"": ""84978"", ""source"": ""동시구매"", ""segment_support"": 0.157447}"
12869,20725,0.791305,1,"{""co_purchased_with"": ""22383"", ""source"": ""동시구매"", ""segment_support"": 0.05651}"
12869,22384,0.787479,2,"{""co_purchased_with"": ""22383"", ""source"": ""동시구매"", ""segment_support"": 0.040235}"
12869,22189,0.781635,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
12870,22139,0.81891,1,"{""co_purchased_with"": ""22617"", ""source"": ""동시구매"", ""segment_support"": 0.143688}"
12870,85123A,0.778723,2,"{""co_purchased_with"": ""22457"", ""source"": ""동시구매"", ""segment_support"": 0.292359}"
12870,84978,0.771739,3,"{""co_purchased_with"": ""22178"", ""source"": ""동시구매"", ""segment_support"": 0.083056}"
12871,21733,0.819121,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
12871,22189,0.791812,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
12871,84836,0.773614,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
12872,21733,0.778017,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.144518}"
12872,84836,0.77263,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.106312}"
12872,21916,0.753589,3,"{""co_purchased_with"": ""21704"", ""source"": ""동시구매"", ""segment_support"": 0.034884}"
12873,22295,0.80771,1,"{""co_purchased_with"": ""22297"", ""source"": ""동시구매"", ""segment_support"": 0.060631}"
12873,84836,0.798068,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.106312}"
12873,22121,0.78378,3,"{""co_purchased_with"": ""22119"", ""source"": ""동시구매"", ""segment_support"": 0.039867}"
12874,22367,0.809626,1,"{""co_purchased_with"": ""22617"", ""source"": ""동시구매"", ""segment_support"": 0.075581}"
12874,22418,0.806596,2,"{""co_purchased_with"": ""22492"", ""source"": ""동시구매"", ""segment_support"": 0.027409}"
12874,22139,0.79496,3,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.143688}"
12875,85230F,0.74197,1,"{""co_purchased_with"": ""35160"", ""source"": ""동시구매"", ""segment_support"": 0.011348}"
12875,17038,0.691168,2,"{""co_purchased_with"": ""17096"", ""source"": ""동시구매"", ""segment_support"": 0.007092}"
12875,72750B,0.687483,3,"{""co_purchased_with"": ""35160"", ""source"": ""동시구매"", ""segment_support"": 0.009929}"
12876,20726,0.810477,1,"{""co_purchased_with"": ""20724"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
12876,20725,0.790977,2,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.05651}"
12876,20728,0.782424,3,"{""co_purchased_with"": ""21931"", ""source"": ""동시구매"", ""segment_support"": 0.046564}"
12877,22197,0.788911,1,"{""co_purchased_with"": ""20914"", ""source"": ""동시구매"", ""segment_support"": 0.195008}"
12877,22139,0.780797,2,"{""co_purchased_with"": ""21790"", ""source"": ""동시구매"", ""segment_support"": 0.297972}"
12877,20726,0.775982,3,"{""co_purchased_with"": ""23209"", ""source"": ""동시구매"", ""segment_support"": 0.24649}"
12878,22467,0.799788,1,"{""co_purchased_with"": ""21668"", ""source"": ""동시구매"", ""segment_support"": 0.04485}"
12878,47566,0.796918,2,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.113787}"
12878,22993,0.792358,3,"{""co_purchased_with"": ""22980"", ""source"": ""동시구매"", ""segment_support"": 0.019103}"
12879,22423,0.798335,1,"{""co_purchased_with"": ""22699"", ""source"": ""동시구매"", ""segment_support"": 0.128391}"
12879,23170,0.781731,2,"{""co_purchased_with"": ""22699"", ""source"": ""동시구매"", ""segment_support"": 0.017179}"
12879,23245,0.771138,3,"{""co_purchased_with"": ""22699"", ""source"": ""동시구매"", ""segment_support"": 0.042495}"
12880,22487,0.788187,1,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.097176}"
12880,21755,0.765395,2,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.130399}"
12880,85123A,0.762053,3,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.292359}"
12881,22625,0.824456,1,"{""co_purchased_with"": ""22624"", ""source"": ""동시구매"", ""segment_support"": 0.030741}"
12881,22847,0.813422,2,"{""co_purchased_with"": ""22624"", ""source"": ""동시구매"", ""segment_support"": 0.025769}"
12881,22627,0.805767,3,"{""co_purchased_with"": ""22624"", ""source"": ""동시구매"", ""segment_support"": 0.018083}"
12882,48194,0.919907,1,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.020089}"
12882,48138,0.918205,2,"{""co_purchased_with"": ""20685"", ""source"": ""동시구매"", ""segment_support"": 0.040179}"
12882,21523,0.896378,3,"{""co_purchased_with"": ""48187"", ""source"": ""동시구매"", ""segment_support"": 0.029018}"
12883,85123A,0.849146,1,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
12883,21755,0.80664,2,"{""co_purchased_with"": ""21754"", ""source"": ""동시구매"", ""segment_support"": 0.044756}"
12883,22457,0.804444,3,"{""co_purchased_with"": ""22469"", ""source"": ""동시구매"", ""segment_support"": 0.073237}"
12884,22386,0.822921,1,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.043852}"
12884,23203,0.816395,2,"{""co_purchased_with"": ""23199"", ""source"": ""동시구매"", ""segment_support"": 0.037071}"
12884,85099F,0.81433,3,"{""co_purchased_with"": ""85099B"", ""source"": ""동시구매"", ""segment_support"": 0.037975}"
12885,22993,0.850903,1,"{""co_purchased_with"": ""22961"", ""source"": ""동시구매"", ""segment_support"": 0.030741}"
12885,22666,0.830938,2,"{""co_purchased_with"": ""22720"", ""source"": ""동시구매"", ""segment_support"": 0.064195}"
12885,21212,0.815875,3,"{""co_purchased_with"": ""84991"", ""source"": ""동시구매"", ""segment_support"": 0.100814}"
12886,22139,0.841188,1,"{""co_purchased_with"": ""22621"", ""source"": ""동시구매"", ""segment_support"": 0.089964}"
12886,23247,0.81482,2,"{""co_purchased_with"": ""23234"", ""source"": ""동시구매"", ""segment_support"": 0.020344}"
12886,22961,0.80401,3,"{""co_purchased_with"": ""22960"", ""source"": ""동시구매"", ""segment_support"": 0.050633}"
12887,85123A,0.863191,1,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.146022}"
12887,84836,0.862995,2,"{""co_purchased_with"": ""22219"", ""source"": ""동시구매"", ""segment_support"": 0.050181}"
12887,21754,0.862381,3,"{""co_purchased_with"": ""21755"", ""source"": ""동시구매"", ""segment_support"": 0.046112}"
12888,37446,0.781444,1,"{""co_purchased_with"": ""37449"", ""source"": ""동시구매"", ""segment_support"": 0.034053}"
12888,37503,0.77502,2,"{""co_purchased_with"": ""47570B"", ""source"": ""동시구매"", ""segment_support"": 0.068106}"
12888,37450,0.763603,3,"{""co_purchased_with"": ""37449"", ""source"": ""동시구매"", ""segment_support"": 0.025748}"
12889,22423,0.806785,1,"{""co_purchased_with"": ""22699"", ""source"": ""동시구매"", ""segment_support"": 0.196844}"
12889,22139,0.744839,2,"{""co_purchased_with"": ""22138"", ""source"": ""동시구매"", ""segment_support"": 0.143688}"
12889,22728,0.735838,3,"{""co_purchased_with"": ""22726"", ""source"": ""동시구매"", ""segment_support"": 0.026578}"
12890,22139,0.821063,1,"{""co_purchased_with"": ""21889"", ""source"": ""동시구매"", ""segment_support"": 0.089286}"
12890,21034,0.793504,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.102679}"
12890,22910,0.785869,3,"{""co_purchased_with"": ""22086"", ""source"": ""동시구매"", ""segment_support"": 0.082589}"
12891,16161U,0.893401,1,"{""co_purchased_with"": ""21495"", ""source"": ""동시구매"", ""segment_support"": 0.049645}"
12891,22045,0.879072,2,"{""co_purchased_with"": ""21495"", ""source"": ""동시구매"", ""segment_support"": 0.069504}"
12891,21499,0.871598,3,"{""co_purchased_with"": ""21498"", ""source"": ""동시구매"", ""segment_support"": 0.075177}"
12892,21733,0.847538,1,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.052893}"
12892,22189,0.831813,2,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.03255}"
12892,22457,0.828264,3,"{""co_purchased_with"": ""85123A"", ""source"": ""동시구매"", ""segment_support"": 0.073237}"
12893,21034,0.853845,1,"{""co_purchased_with"": ""22086"", ""source"": ""동시구매"", ""segment_support"": 0.102679}"
12893,23313,0.829488,2,"{""co_purchased_with"": ""22086"", ""source"": ""동시구매"", ""segment_support"": 0.044643}"
