customer_id,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rationale,analyzed_at,created_at
12684,우수고객,7,6,2073.63,5,4,4,544,"마지막 구매 후 7일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 6회, 총 구매금액은 £2,073.63입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12685,우수고객,28,6,2575.08,4,4,4,444,"마지막 구매 후 28일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 6회, 총 구매금액은 £2,575.08입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12686,일반고객,371,1,71.14,2,1,1,211,"마지막 구매 후 371일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £71.14입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12687,일반고객,480,1,1858.91,1,1,4,114,"마지막 구매 후 480일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £1,858.91입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12688,일반고객,113,1,4873.81,3,1,5,315,"마지막 구매 후 113일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £4,873.81입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 5점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12689,신규고객,25,2,1139.6100000000001,4,2,3,423,"마지막 구매 후 25일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £1,139.61이고, 최근성 점수 4점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12690,일반고객,205,1,335.01,2,1,2,212,"마지막 구매 후 205일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £335.01입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12691,충성고객,28,6,1044.4,4,4,3,443,"마지막 구매 후 28일이 지났고, 총 구매 횟수는 6회로 반복 구매 성향이 강합니다. 총 구매금액은 £1,044.40이며, 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12692,일반고객,637,1,110.95,1,1,1,111,"마지막 구매 후 637일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £110.95입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12693,충성고객,127,7,1415.02,3,4,4,344,"마지막 구매 후 127일이 지났고, 총 구매 횟수는 7회로 반복 구매 성향이 강합니다. 총 구매금액은 £1,415.02이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12694,일반고객,70,3,1663.35,3,3,4,334,"마지막 구매 후 70일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,663.35입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 4점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12695,우수고객,7,7,1371.1200000000001,5,4,4,544,"마지막 구매 후 7일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 7회, 총 구매금액은 £1,371.12입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12696,이탈위험 고객,434,2,731.91,1,2,3,123,"마지막 구매 후 434일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £731.91이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12697,일반고객,28,3,757.59,4,3,3,433,"마지막 구매 후 28일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £757.59입니다. 최근성 점수 4점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12698,일반고객,590,1,285.75,1,1,2,112,"마지막 구매 후 590일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £285.75입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12699,일반고객,417,1,566.11,1,1,2,112,"마지막 구매 후 417일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £566.11입니다. 최근성 점수 1점, 구매빈도 점수 1점, 구매금액 점수 2점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12700,일반고객,7,4,4525.99,5,3,5,535,"마지막 구매 후 7일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £4,525.99입니다. 최근성 점수 5점, 구매빈도 점수 3점, 구매금액 점수 5점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12701,충성고객,79,6,2248.41,3,4,4,344,"마지막 구매 후 79일이 지났고, 총 구매 횟수는 6회로 반복 구매 성향이 강합니다. 총 구매금액은 £2,248.41이며, 최근성 점수 3점, 구매빈도 점수 4점, 구매금액 점수 4점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12702,신규고객,19,1,201.0,5,1,1,511,"마지막 구매 후 19일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £201.00이고, 최근성 점수 5점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12703,일반고객,71,4,898.53,3,3,3,333,"마지막 구매 후 71일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £898.53입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12704,우수고객,7,8,1740.84,5,4,4,544,"마지막 구매 후 7일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 8회, 총 구매금액은 £1,740.84입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12705,우수고객,15,13,11114.1,5,5,5,555,"마지막 구매 후 15일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 13회, 총 구매금액은 £11,114.10입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12707,일반고객,291,1,603.42,2,1,3,213,"마지막 구매 후 291일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £603.42입니다. 최근성 점수 2점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12708,우수고객,29,18,4559.66,4,5,5,455,"마지막 구매 후 29일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 18회, 총 구매금액은 £4,559.66입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12709,우수고객,15,33,29571.76,5,5,5,555,"마지막 구매 후 15일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 33회, 총 구매금액은 £29,571.76입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12710,일반고객,96,3,1023.02,3,3,3,333,"마지막 구매 후 96일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,023.02입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12711,이탈위험 고객,611,2,1213.05,1,2,4,124,"마지막 구매 후 611일이 지나 최근 구매가 오래된 편입니다. 다만 총 구매 횟수는 2회로 반복 구매 이력이 있었으나, 최근 구매가 끊긴 상태입니다. 총 구매금액은 £1,213.05이며, 최근성 점수 1점, 구매빈도 점수 2점, 구매금액 점수 4점 기준으로 이탈위험 고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12712,우수고객,28,21,5985.03,4,5,5,455,"마지막 구매 후 28일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 21회, 총 구매금액은 £5,985.03입니다. 최근성 점수 4점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12713,신규고객,0,1,794.55,5,1,3,513,"마지막 구매 후 0일이 지난 최근 구매 고객이며, 총 구매 횟수는 1회로 아직 낮은 편입니다. 총 구매금액은 £794.55이고, 최근성 점수 5점, 구매빈도 점수 1점, 구매금액 점수 3점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12714,우수고객,9,12,12815.710000000001,5,5,5,555,"마지막 구매 후 9일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 12회, 총 구매금액은 £12,815.71입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12715,일반고객,106,1,263.36,3,1,1,311,"마지막 구매 후 106일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £263.36입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12716,신규고객,3,2,963.49,5,2,3,523,"마지막 구매 후 3일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £963.49이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 3점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12717,일반고객,151,3,1058.91,3,3,3,333,"마지막 구매 후 151일이 지났고, 총 구매 횟수는 3회, 총 구매금액은 £1,058.91입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12718,일반고객,71,1,202.25,3,1,1,311,"마지막 구매 후 71일이 지났고, 총 구매 횟수는 1회, 총 구매금액은 £202.25입니다. 최근성 점수 3점, 구매빈도 점수 1점, 구매금액 점수 1점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12719,신규고객,5,2,572.95,5,2,2,522,"마지막 구매 후 5일이 지난 최근 구매 고객이며, 총 구매 횟수는 2회로 아직 낮은 편입니다. 총 구매금액은 £572.95이고, 최근성 점수 5점, 구매빈도 점수 2점, 구매금액 점수 2점 기준으로 신규고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12720,우수고객,2,29,6905.28,5,5,5,555,"마지막 구매 후 2일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 29회, 총 구매금액은 £6,905.28입니다. 최근성 점수 5점, 구매빈도 점수 5점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12721,우수고객,31,8,3635.08,4,4,5,445,"마지막 구매 후 31일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 8회, 총 구매금액은 £3,635.08입니다. 최근성 점수 4점, 구매빈도 점수 4점, 구매금액 점수 5점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12722,일반고객,85,4,979.63,3,3,3,333,"마지막 구매 후 85일이 지났고, 총 구매 횟수는 4회, 총 구매금액은 £979.63입니다. 최근성 점수 3점, 구매빈도 점수 3점, 구매금액 점수 3점 기준으로 볼 때 신규, 이탈위험, 우수, 충성 조건에 명확히 해당하지 않아 일반고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12723,충성고객,3,5,707.07,5,4,3,543,"마지막 구매 후 3일이 지났고, 총 구매 횟수는 5회로 반복 구매 성향이 강합니다. 총 구매금액은 £707.07이며, 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 3점 기준으로 충성고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
12724,우수고객,5,7,2083.52,5,4,4,544,"마지막 구매 후 5일밖에 지나지 않아 최근 구매 이력이 뚜렷하고, 총 구매 횟수는 7회, 총 구매금액은 £2,083.52입니다. 최근성 점수 5점, 구매빈도 점수 4점, 구매금액 점수 4점이 모두 높은 수준이므로 우수고객으로 분류했습니다.",2026-06-22 21:06:47.472544+09:00,2026-06-22 21:06:47.472544+09:00
